id,manufacturer,model,model_year,variant,segment,seats,price_local,currency,range_km,range_rating,battery_capacity_kwh,battery_chemistry,efficiency_wh_km,fast_charge_kw,charge_10_80_min,drivetrain,power_kw,torque_nm,acceleration_0_100_s,top_speed_kmh,length_mm,width_mm,height_mm,wheelbase_mm,ground_clearance_mm,cargo_volume_l,frunk_volume_l,towing_capacity_kg,curb_weight_kg,onboard_charger_kw,charge_port_type,v2l_capable,plug_and_charge,range_city_km,range_highway_km
skoda-enyaq-coupe-vrs-2025,Skoda,Enyaq Coupe,2025,vRS,suv,5,53660,GBP,549,wltp,77.0,nmc,159,175,25,awd,220,460,6.5,180,4658,1879,1607,2766,183,570,,,2300,11,ccs,,,,
skywell-be11-standard-range-2025,Skywell,BE11,2025,Standard Range,suv,5,23995,GBP,399,wltp,72.0,nmc,180,80,36,fwd,150,310,9.6,150,4700,1900,1705,2800,,467,,,1880,6.6,ccs,,,,
skywell-be11-long-range-2025,Skywell,BE11,2025,Long Range,suv,5,24995,GBP,489,wltp,86.0,nmc,176,80,45,fwd,150,310,9.6,150,4700,1900,1705,2800,,467,,,1980,6.6,ccs,,,,
smart-1-pure-2025,Smart,#1,2025,Pure,crossover,5,29950,GBP,249,wltp,47.0,nmc,189,130,30,rwd,200,343,6.7,180,4270,1822,1636,2750,,411,,,1760,7.4,ccs,,,,
smart-1-pro-2025,Smart,#1,2025,Pro,crossover,5,31950,GBP,249,wltp,47.0,nmc,189,130,30,rwd,200,343,6.7,180,4270,1822,1636,2750,,411,,,1760,7.4,ccs,,,,
smart-1-pro-plus-2025,Smart,#1,2025,Pro+,crossover,5,35950,GBP,330,wltp,62.0,nmc,188,150,30,rwd,200,343,6.7,180,4270,1822,1636,2750,,411,,,1820,22,ccs,,,,
smart-1-premium-2025,Smart,#1,2025,Premium,crossover,5,38650,GBP,330,wltp,62.0,nmc,188,150,30,rwd,200,343,6.7,180,4270,1822,1636,2750,,411,,,1820,22,ccs,,,,
smart-1-brabus-2025,Smart,#1,2025,Brabus,crossover,5,42950,GBP,322,wltp,62.0,nmc,193,150,30,awd,315,543,3.9,180,4270,1822,1636,2750,,411,,,1920,22,ccs,,,,
smart-3-pro-2025,Smart,#3,2025,Pro,crossover,5,33270,GBP,257,wltp,47.0,nmc,183,130,30,rwd,200,343,5.9,180,4400,1844,1556,2785,,370,,,1810,7.4,ccs,,,,
smart-3-pro-plus-2025,Smart,#3,2025,Pro+,crossover,5,37270,GBP,354,wltp,62.0,nmc,175,150,30,rwd,200,343,5.8,180,4400,1844,1556,2785,,370,,,1870,22,ccs,,,,
smart-3-premium-2025,Smart,#3,2025,Premium,crossover,5,39970,GBP,354,wltp,62.0,nmc,175,150,30,rwd,200,343,5.8,180,4400,1844,1556,2785,,370,,,1870,22,ccs,,,,
smart-3-brabus-2025,Smart,#3,2025,Brabus,crossover,5,45770,GBP,346,wltp,62.0,nmc,179,150,30,awd,315,543,3.7,180,4400,1844,1556,2785,,370,,,1960,22,ccs,,,,
smart-5-pro-2025,Smart,#5,2025,Pro,suv,5,39800,GBP,362,wltp,74.0,lfp,204,150,30,rwd,250,343,6.9,180,4695,1920,1705,2900,,630,,,2190,11,ccs,true,,,
smart-5-pro-plus-2025,Smart,#5,2025,Pro+,suv,5,43800,GBP,475,wltp,94.0,nmc,198,400,18,rwd,267,343,6.7,180,4695,1920,1705,2900,,630,,,2240,22,ccs,true,,,
smart-5-pulse-2025,Smart,#5,2025,Pulse,suv,5,46300,GBP,459,wltp,94.0,nmc,205,400,18,awd,432,643,4.9,200,4695,1920,1705,2900,,630,,,2345,22,ccs,true,,,
smart-5-premium-2025,Smart,#5,2025,Premium,suv,5,47300,GBP,475,wltp,94.0,nmc,198,400,18,rwd,267,343,6.7,180,4695,1920,1705,2900,,630,,,2240,22,ccs,true,,,
smart-5-summit-edition-2025,Smart,#5,2025,Summit Edition,suv,5,48800,GBP,459,wltp,94.0,nmc,205,400,18,awd,432,643,4.9,200,4695,1920,1705,2900,,630,,,2345,22,ccs,true,,,
smart-5-brabus-2025,Smart,#5,2025,Brabus,suv,5,52800,GBP,459,wltp,94.0,nmc,205,400,18,awd,475,710,3.7,200,4695,1920,1705,2900,,630,,,2370,22,ccs,true,,,
subaru-solterra-awd-2025,Subaru,Solterra,2025,AWD,suv,5,44995,GBP,314,wltp,71.4,nmc,227,150,35,awd,160,337,6.9,160,4690,1860,1650,2850,210,452,,,2010,6.6,ccs,,,,
suzuki-e-vitara-49-kwh-2wd-2025,Suzuki,e Vitara,2025,49 kWh 2WD,crossover,5,26249,GBP,266,wltp,49.0,lfp,184,150,28,fwd,106,193,9.6,150,4275,1800,1635,2700,180,344,,,1570,11,ccs,,,,
suzuki-e-vitara-61-kwh-2wd-2025,Suzuki,e Vitara,2025,61 kWh 2WD,crossover,5,29249,GBP,330,wltp,61.0,lfp,185,150,30,fwd,128,193,8.4,150,4275,1800,1635,2700,180,344,,,1640,11,ccs,,,,
suzuki-e-vitara-61-kwh-4wd-allgrip-2025,Suzuki,e Vitara,2025,61 kWh 4WD AllGrip,crossover,5,31549,GBP,306,wltp,61.0,lfp,199,150,30,awd,135,307,7.4,150,4275,1800,1635,2700,180,344,,,1710,11,ccs,,,,
tesla-model-3-rwd-2025,Tesla,Model 3,2025,RWD,sedan,5,37990,GBP,513,wltp,60.0,lfp,133,170,25,rwd,208,420,6.1,201,4720,1933,1443,2875,,594,88,,1761,11,ccs,,true,,
tesla-model-3-long-range-rwd-2025,Tesla,Model 3,2025,Long Range RWD,sedan,5,42990,GBP,579,wltp,79.0,nmc,148,250,25,rwd,239,420,5.0,201,4720,1933,1443,2875,,594,88,,1810,11,ccs,,true,,
tesla-model-3-long-range-awd-2025,Tesla,Model 3,2025,Long Range AWD,sedan,5,47990,GBP,547,wltp,79.0,nmc,157,250,25,awd,335,560,4.4,201,4720,1933,1443,2875,,594,88,,1860,11,ccs,,true,,
tesla-model-3-performance-2025,Tesla,Model 3,2025,Performance,sedan,5,52990,GBP,515,wltp,79.0,nmc,167,250,25,awd,377,660,3.1,261,4720,1933,1443,2875,,594,88,,1874,11,ccs,,true,,
tesla-model-y-rwd-2025,Tesla,Model Y,2025,RWD,suv,5,44990,GBP,500,wltp,63.0,lfp,143,170,25,rwd,220,345,5.9,201,4797,1920,1624,2890,,854,58,,1997,11,ccs,,true,,
tesla-model-y-long-range-rwd-2025,Tesla,Model Y,2025,Long Range RWD,suv,5,48990,GBP,622,wltp,79.0,nmc,143,250,25,rwd,220,345,5.7,201,4797,1920,1624,2890,,854,58,,2033,11,ccs,,true,,
tesla-model-y-long-range-awd-2025,Tesla,Model Y,2025,Long Range AWD,suv,5,51990,GBP,586,wltp,79.0,nmc,151,250,25,awd,335,493,4.8,201,4797,1920,1624,2890,,854,58,,2082,11,ccs,,true,,
tesla-model-y-performance-2025,Tesla,Model Y,2025,Performance,suv,5,59990,GBP,579,wltp,79.0,nmc,153,250,25,awd,380,660,3.5,250,4797,1920,1624,2890,,854,58,,2103,11,ccs,,true,,
toyota-bz4x-fwd-57.7-kwh-2026,Toyota,bZ4X,2026,FWD 57.7 kWh,suv,5,39995,GBP,480,wltp,57.7,nmc,137,150,30,fwd,165,269,7.5,160,4690,1860,1650,2850,200,452,,1500,1850,11,ccs,,,,
toyota-bz4x-fwd-73.1-kwh-2026,Toyota,bZ4X,2026,FWD 73.1 kWh,suv,5,43995,GBP,566,wltp,73.1,nmc,147,150,30,fwd,165,269,7.5,160,4690,1860,1650,2850,200,452,,1500,1920,11,ccs,,,,
toyota-bz4x-awd-73.1-kwh-2026,Toyota,bZ4X,2026,AWD 73.1 kWh,suv,5,47995,GBP,505,wltp,73.1,nmc,164,150,30,awd,252,435,6.0,160,4690,1860,1650,2850,200,452,,1500,2010,11,ccs,,,,
toyota-c-hr-plus-57.7-kwh-2026,Toyota,C-HR+,2026,57.7 kWh,crossover,5,38995,GBP,330,wltp,57.7,nmc,175,150,30,fwd,167,269,7.5,170,4385,1832,1565,2700,,377,,,1760,11,ccs,,,,
toyota-c-hr-plus-77-kwh-2026,Toyota,C-HR+,2026,77 kWh,crossover,5,43995,GBP,600,wltp,77.0,nmc,146,150,30,fwd,167,269,7.5,170,4385,1832,1565,2700,,377,,,1850,11,ccs,,,,
toyota-urban-cruiser-48.8-kwh-2025,Toyota,Urban Cruiser,2025,48.8 kWh,crossover,5,28995,GBP,266,wltp,48.8,lfp,184,100,28,fwd,106,193,9.6,150,4285,1800,1640,2700,180,390,,,1600,11,ccs,,,,
toyota-urban-cruiser-61.1-kwh-2025,Toyota,Urban Cruiser,2025,61.1 kWh,crossover,5,32995,GBP,330,wltp,61.1,lfp,185,100,30,fwd,128,193,8.4,150,4285,1800,1640,2700,180,390,,,1680,11,ccs,,,,
toyota-proace-verso-medium-75-kwh-2025,Toyota,Proace Verso,2025,Medium 75 kWh,van,9,45895,GBP,257,wltp,75.0,nmc,292,100,45,fwd,100,260,13.1,130,4959,1920,1880,3275,,1844,,,2300,11,ccs,,,,
toyota-proace-verso-long-75-kwh-2025,Toyota,Proace Verso,2025,Long 75 kWh,van,9,47895,GBP,257,wltp,75.0,nmc,292,100,45,fwd,100,260,13.1,130,5309,1920,1880,3275,,2380,,,2350,11,ccs,,,,
toyota-proace-city-verso-medium-50-kwh-2025,Toyota,Proace City Verso,2025,Medium 50 kWh,van,7,31995,GBP,233,wltp,50.0,nmc,215,100,30,fwd,100,260,11.7,130,4403,1848,1840,2785,,775,,,1755,11,ccs,,,,
toyota-proace-city-verso-long-50-kwh-2025,Toyota,Proace City Verso,2025,Long 50 kWh,van,7,33595,GBP,225,wltp,50.0,nmc,222,100,30,fwd,100,260,11.7,130,4753,1848,1840,2785,,1050,,,1780,11,ccs,,,,
vauxhall-corsa-electric-50-kwh-2025,Vauxhall,Corsa Electric,2025,50 kWh,hatchback,5,26780,GBP,290,wltp,50.0,nmc,179,100,30,fwd,100,260,8.1,150,4060,1765,1435,2538,,309,,,1530,11,ccs,,,,
vauxhall-corsa-electric-54-kwh-2025,Vauxhall,Corsa Electric,2025,54 kWh,hatchback,5,28780,GBP,330,wltp,54.0,nmc,170,100,30,fwd,115,260,8.1,150,4060,1765,1435,2538,,309,,,1555,11,ccs,,,,
vauxhall-mokka-electric-2025,Vauxhall,Mokka Electric,2025,,crossover,5,31680,GBP,282,wltp,54.0,nmc,191,100,30,fwd,115,260,9.0,150,4151,1792,1524,2557,,310,,,1595,11,ccs,,,,
vauxhall-mokka-electric-gse-2025,Vauxhall,Mokka Electric GSE,2025,,crossover,5,36170,GBP,274,wltp,54.0,nmc,197,100,30,fwd,206,345,5.9,170,4151,1792,1524,2557,,310,,,1660,11,ccs,,,,
vauxhall-frontera-electric-44-kwh-2025,Vauxhall,Frontera Electric,2025,44 kWh,crossover,5,22495,GBP,233,wltp,44.0,lfp,189,100,28,fwd,83,125,12.1,145,4385,1795,1635,2670,,460,,,1491,11,ccs,,,,
vauxhall-frontera-electric-54-kwh-2025,Vauxhall,Frontera Electric,2025,54 kWh,crossover,5,27495,GBP,290,wltp,54.0,nmc,186,100,28,fwd,115,260,9.0,150,4385,1795,1635,2670,,460,,,1539,11,ccs,,,,
vauxhall-grandland-electric-73-kwh-2025,Vauxhall,Grandland Electric,2025,73 kWh,suv,5,36890,GBP,523,wltp,73.0,nmc,158,160,30,fwd,157,345,8.8,170,4650,1905,1665,2784,,550,,,1879,11,ccs,,,,
vauxhall-grandland-electric-73-kwh-awd-2025,Vauxhall,Grandland Electric,2025,73 kWh AWD,suv,5,42890,GBP,500,wltp,73.0,nmc,165,160,30,awd,240,520,6.1,170,4650,1905,1665,2784,,550,,,1970,11,ccs,,,,
vauxhall-astra-electric-hatchback-2025,Vauxhall,Astra Electric,2025,Hatchback,hatchback,5,34130,GBP,415,wltp,54.0,nmc,148,100,30,fwd,115,260,9.2,170,4374,1860,1442,2675,,352,,,1682,11,ccs,,,,
vauxhall-astra-electric-sports-tourer-2025,Vauxhall,Astra Electric,2025,Sports Tourer,hatchback,5,35330,GBP,398,wltp,54.0,nmc,154,100,30,fwd,115,260,9.3,170,4642,1860,1470,2732,,516,,,1717,11,ccs,,,,
vauxhall-combo-life-electric-50-kwh-2025,Vauxhall,Combo Life Electric,2025,50 kWh,van,5,32190,GBP,233,wltp,50.0,nmc,215,100,30,fwd,100,260,11.7,130,4403,1848,1840,2785,,597,,,1755,11,ccs,,,,
vauxhall-combo-life-electric-xl-50-kwh-2025,Vauxhall,Combo Life Electric,2025,XL 50 kWh,van,7,33690,GBP,225,wltp,50.0,nmc,222,100,30,fwd,100,260,11.7,130,4753,1848,1840,2785,,850,,,1780,11,ccs,,,,
vauxhall-vivaro-life-electric-75-kwh-2025,Vauxhall,Vivaro Life Electric,2025,75 kWh,van,9,30295,GBP,257,wltp,75.0,nmc,292,100,45,fwd,100,260,13.1,130,4959,1920,1880,3275,,1500,,,2300,11,ccs,,,,
vauxhall-vivaro-life-electric-xl-75-kwh-2025,Vauxhall,Vivaro Life Electric,2025,XL 75 kWh,van,9,32295,GBP,257,wltp,75.0,nmc,292,100,45,fwd,100,260,13.1,130,5309,1920,1880,3275,,2000,,,2350,11,ccs,,,,
volkswagen-id.3-pure-2025,Volkswagen,ID.3,2025,Pure,hatchback,5,30860,GBP,322,wltp,52.0,nmc,181,120,25,rwd,125,310,9.0,160,4261,1809,1568,2771,,385,,,1773,11,ccs,,,,
volkswagen-id.3-pro-2025,Volkswagen,ID.3,2025,Pro,hatchback,5,33860,GBP,362,wltp,59.0,nmc,183,170,25,rwd,150,310,7.9,160,4261,1809,1568,2771,,385,,,1815,11,ccs,,,,
volkswagen-id.3-pro-s-2025,Volkswagen,ID.3,2025,Pro S,hatchback,5,37860,GBP,475,wltp,77.0,nmc,182,185,25,rwd,150,310,7.9,160,4261,1809,1568,2771,,385,,,1884,11,ccs,,,,
volkswagen-id.3-gtx-performance-2025,Volkswagen,ID.3,2025,GTX Performance,hatchback,5,42860,GBP,459,wltp,79.0,nmc,193,185,25,rwd,240,545,5.7,200,4261,1809,1568,2771,,385,,,1935,11,ccs,,,,
