id,manufacturer,model,model_year,variant,segment,seats,price_local,currency,range_km,range_rating,battery_capacity_kwh,battery_chemistry,efficiency_wh_km,fast_charge_kw,charge_10_80_min,drivetrain,power_kw,torque_nm,acceleration_0_100_s,top_speed_kmh,length_mm,width_mm,height_mm,wheelbase_mm,ground_clearance_mm,cargo_volume_l,frunk_volume_l,towing_capacity_kg,curb_weight_kg,onboard_charger_kw,charge_port_type,v2l_capable,plug_and_charge,range_city_km,range_highway_km
tesla-model-3-lr-2025,Tesla,Model 3,2025,Long Range AWD,sedan,5,46990,EUR,702,wltp,78.1,nmc,131,250,30,awd,366,,,,,,,,,561,,,1828,,,,,,
tesla-model-y-lr-2025,Tesla,Model Y,2025,Long Range AWD,suv,5,49990,EUR,568,wltp,78.1,nmc,159,250,30,awd,340,,,,,,,,,854,,,1979,,,,,,
vw-id4-pro-2025,Volkswagen,ID.4,2025,Pro,suv,5,44995,EUR,572,wltp,82,nmc,157,175,28,rwd,210,,,,,,,,,543,,,2124,,,,,,
vw-id3-pro-s-2025,Volkswagen,ID.3,2025,Pro S,hatchback,5,40335,EUR,572,wltp,82,nmc,156,170,29,rwd,150,,,,,,,,,385,,,1940,,,,,,
bmw-ix1-xdrive30-2025,BMW,iX1,2025,xDrive30,crossover,5,49900,EUR,475,wltp,66.5,nmc,155,130,29,awd,230,,,,,,,,,490,,,2000,,,,,,
hyundai-ioniq-5-lr-2025,Hyundai,IONIQ 5,2025,Long Range AWD,crossover,5,48900,EUR,507,wltp,84,nmc,175,240,18,awd,239,,,,,,,,,527,,,2100,,,,,,
kia-ev6-lr-2025,Kia,EV6,2025,Long Range AWD,crossover,5,51490,EUR,506,wltp,84,nmc,176,240,18,awd,239,,,,,,,,,490,,,2090,,,,,,
byd-seal-2025,BYD,Seal,2025,Excellence AWD,sedan,5,44900,EUR,520,wltp,82.5,lfp,161,150,26,awd,390,,,,,,,,,400,,,2135,,,,,,
mg-mg4-xpower-2025,MG,MG4,2025,XPower,hatchback,5,36490,EUR,435,wltp,64,lfp,156,144,26,awd,320,,,,,,,,,363,,,1836,,,,,,
peugeot-e-3008-lr-2025,Peugeot,E-3008,2025,Long Range,suv,5,48400,EUR,700,wltp,98,nmc,152,160,30,fwd,157,,,,,,,,,520,,,2193,,,,,,
vw-id3-pure-2024,Volkswagen,ID.3,2024,Pure,hatchback,5,36900,EUR,388,wltp,52,nmc,152,130,,rwd,125,,,,4261,1809,1568,2771,,385,,,1740,11,ccs,,,,
vw-id3-pure-2025,Volkswagen,ID.3,2025,Pure,hatchback,5,36900,EUR,388,wltp,52,nmc,152,130,,rwd,125,,,,4261,1809,1568,2771,,385,,,1740,11,ccs,,,,
vw-id3-pure-2026,Volkswagen,ID.3,2026,Pure,hatchback,5,36900,EUR,388,wltp,52,nmc,152,130,,rwd,125,,,,4261,1809,1568,2771,,385,,,1740,11,ccs,,,,
vw-id3-pro-2024,Volkswagen,ID.3,2024,Pro,hatchback,5,39995,EUR,434,wltp,59,nmc,145,135,,rwd,150,,,,4261,1809,1568,2771,,385,,,1796,11,ccs,,,,
vw-id3-pro-2025,Volkswagen,ID.3,2025,Pro,hatchback,5,39995,EUR,434,wltp,59,nmc,145,135,,rwd,150,,,,4261,1809,1568,2771,,385,,,1796,11,ccs,,,,
vw-id3-pro-2026,Volkswagen,ID.3,2026,Pro,hatchback,5,39995,EUR,434,wltp,59,nmc,145,135,,rwd,150,,,,4261,1809,1568,2771,,385,,,1796,11,ccs,,,,
vw-id3-pro-s-2024,Volkswagen,ID.3,2024,Pro S,hatchback,5,40335,EUR,572,wltp,82,nmc,148,170,,rwd,150,,,,4261,1809,1568,2771,,385,,,1876,11,ccs,,,,
vw-id3-pro-s-2026,Volkswagen,ID.3,2026,Pro S,hatchback,5,40335,EUR,572,wltp,82,nmc,148,170,,rwd,150,,,,4261,1809,1568,2771,,385,,,1876,11,ccs,,,,
vw-id3-gtx-2024,Volkswagen,ID.3,2024,GTX,hatchback,5,48000,EUR,530,wltp,79,nmc,157,185,,rwd,210,,,,4261,1809,1568,2771,,385,,,1960,11,ccs,,,,
vw-id3-gtx-2025,Volkswagen,ID.3,2025,GTX,hatchback,5,48000,EUR,530,wltp,79,nmc,157,185,,rwd,210,,,,4261,1809,1568,2771,,385,,,1960,11,ccs,,,,
vw-id3-gtx-2026,Volkswagen,ID.3,2026,GTX,hatchback,5,48000,EUR,530,wltp,79,nmc,157,185,,rwd,210,,,,4261,1809,1568,2771,,385,,,1960,11,ccs,,,,
vw-id3-gtx-performance-2024,Volkswagen,ID.3,2024,GTX Performance,hatchback,5,52000,EUR,510,wltp,79,nmc,157,185,,rwd,240,,,,4261,1809,1568,2771,,385,,,1960,11,ccs,,,,
vw-id3-gtx-performance-2025,Volkswagen,ID.3,2025,GTX Performance,hatchback,5,52000,EUR,510,wltp,79,nmc,157,185,,rwd,240,,,,4261,1809,1568,2771,,385,,,1960,11,ccs,,,,
vw-id3-gtx-performance-2026,Volkswagen,ID.3,2026,GTX Performance,hatchback,5,52000,EUR,510,wltp,79,nmc,157,185,,rwd,240,,,,4261,1809,1568,2771,,385,,,1960,11,ccs,,,,
vw-id4-pro-2024,Volkswagen,ID.4,2024,Pro,suv,5,44995,EUR,572,wltp,77,nmc,153,135,,rwd,210,,,,4584,1865,1640,2771,,543,,,2124,11,ccs,,,,
vw-id4-pro-performance-2024,Volkswagen,ID.4,2024,Pro Performance,suv,5,47000,EUR,545,wltp,77,nmc,153,135,,rwd,210,,,,4584,1865,1640,2771,,543,,,2124,11,ccs,,,,
vw-id4-pro-performance-2025,Volkswagen,ID.4,2025,Pro Performance,suv,5,47000,EUR,545,wltp,77,nmc,153,135,,rwd,210,,,,4584,1865,1640,2771,,543,,,2124,11,ccs,,,,
vw-id4-gtx-2024,Volkswagen,ID.4,2024,GTX,suv,5,54000,EUR,500,wltp,77,nmc,164,175,,awd,250,,,,4584,1865,1640,2771,,543,,,2219,11,ccs,,,,
vw-id4-gtx-2025,Volkswagen,ID.4,2025,GTX,suv,5,54000,EUR,500,wltp,77,nmc,164,175,,awd,250,,,,4584,1865,1640,2771,,543,,,2219,11,ccs,,,,
vw-id5-pro-2024,Volkswagen,ID.5,2024,Pro,suv,5,48000,EUR,556,wltp,77,nmc,,135,,rwd,210,,,,4600,1852,1612,2771,,549,,,,11,ccs,,,,
vw-id5-pro-2025,Volkswagen,ID.5,2025,Pro,suv,5,48000,EUR,556,wltp,77,nmc,,135,,rwd,210,,,,4600,1852,1612,2771,,549,,,,11,ccs,,,,
vw-id5-pro-performance-2024,Volkswagen,ID.5,2024,Pro Performance,suv,5,52000,EUR,550,wltp,77,nmc,,135,,rwd,210,,,,4600,1852,1612,2771,,549,,,,11,ccs,,,,
vw-id5-pro-performance-2025,Volkswagen,ID.5,2025,Pro Performance,suv,5,52000,EUR,550,wltp,77,nmc,,135,,rwd,210,,,,4600,1852,1612,2771,,549,,,,11,ccs,,,,
vw-id5-gtx-2024,Volkswagen,ID.5,2024,GTX,suv,5,55000,EUR,510,wltp,77,nmc,,175,,awd,250,,,,4600,1852,1612,2771,,549,,,,11,ccs,,,,
vw-id5-gtx-2025,Volkswagen,ID.5,2025,GTX,suv,5,55000,EUR,510,wltp,77,nmc,,175,,awd,250,,,,4600,1852,1612,2771,,549,,,,11,ccs,,,,
vw-id7-pro-2024,Volkswagen,ID.7,2024,Pro,sedan,5,54000,EUR,621,wltp,77,nmc,130,175,,rwd,210,,,,4961,1862,1536,2971,,532,,,,11,ccs,,,,
vw-id7-pro-2025,Volkswagen,ID.7,2025,Pro,sedan,5,54000,EUR,621,wltp,77,nmc,130,175,,rwd,210,,,,4961,1862,1536,2971,,532,,,,11,ccs,,,,
vw-id7-pro-s-2024,Volkswagen,ID.7,2024,Pro S,sedan,5,58985,EUR,709,wltp,86,nmc,128,200,,rwd,210,,,,4961,1862,1536,2971,,532,,,,11,ccs,,,,
vw-id7-pro-s-2025,Volkswagen,ID.7,2025,Pro S,sedan,5,58985,EUR,709,wltp,86,nmc,128,200,,rwd,210,,,,4961,1862,1536,2971,,532,,,,11,ccs,,,,
vw-id7-gtx-2024,Volkswagen,ID.7,2024,GTX,sedan,5,63000,EUR,595,wltp,86,nmc,128,200,,awd,250,,,,4961,1862,1536,2971,,532,,,,11,ccs,,,,
vw-id7-gtx-2025,Volkswagen,ID.7,2025,GTX,sedan,5,63000,EUR,595,wltp,86,nmc,128,200,,awd,250,,,,4961,1862,1536,2971,,532,,,,11,ccs,,,,
vw-id7-tourer-pro-2024,Volkswagen,ID.7 Tourer,2024,Pro,sedan,5,54795,EUR,607,wltp,77,nmc,130,175,,rwd,210,,,,4961,1862,1536,2971,,,,,,11,ccs,,,,
vw-id7-tourer-pro-2025,Volkswagen,ID.7 Tourer,2025,Pro,sedan,5,54795,EUR,607,wltp,77,nmc,130,175,,rwd,210,,,,4961,1862,1536,2971,,,,,,11,ccs,,,,
vw-id7-tourer-pro-s-2024,Volkswagen,ID.7 Tourer,2024,Pro S,sedan,5,59785,EUR,690,wltp,86,nmc,128,200,,rwd,210,,,,4961,1862,1536,2971,,,,,,11,ccs,,,,
vw-id7-tourer-pro-s-2025,Volkswagen,ID.7 Tourer,2025,Pro S,sedan,5,59785,EUR,690,wltp,86,nmc,128,200,,rwd,210,,,,4961,1862,1536,2971,,,,,,11,ccs,,,,
vw-id7-tourer-gtx-2024,Volkswagen,ID.7 Tourer,2024,GTX,sedan,5,63955,EUR,584,wltp,86,nmc,128,200,,awd,250,,,,4961,1862,1536,2971,,,,,,11,ccs,,,,
vw-id7-tourer-gtx-2025,Volkswagen,ID.7 Tourer,2025,GTX,sedan,5,63955,EUR,584,wltp,86,nmc,128,200,,awd,250,,,,4961,1862,1536,2971,,,,,,11,ccs,,,,
vw-id-buzz-pro-2024,Volkswagen,ID.Buzz,2024,Pro,van,5,54000,EUR,435,wltp,79,nmc,,170,,rwd,210,,,,4712,1985,1937,,,,,,,11,ccs,,,,
vw-id-buzz-pro-2025,Volkswagen,ID.Buzz,2025,Pro,van,5,54000,EUR,435,wltp,79,nmc,,170,,rwd,210,,,,4712,1985,1937,,,,,,,11,ccs,,,,
vw-id-buzz-gtx-2024,Volkswagen,ID.Buzz,2024,GTX,van,5,62000,EUR,354,wltp,79,nmc,,170,,awd,250,,,,4712,1985,1937,,,,,,,11,ccs,,,,
vw-id-buzz-gtx-2025,Volkswagen,ID.Buzz,2025,GTX,van,5,62000,EUR,354,wltp,79,nmc,,170,,awd,250,,,,4712,1985,1937,,,,,,,11,ccs,,,,
vw-id-buzz-lwb-pro-2024,Volkswagen,ID.Buzz,2024,LWB Pro,van,7,65000,EUR,467,wltp,86,nmc,,200,,rwd,210,,,,5174,1985,1937,,,,,,,11,ccs,,,,
vw-id-buzz-lwb-pro-2025,Volkswagen,ID.Buzz,2025,LWB Pro,van,7,65000,EUR,467,wltp,86,nmc,,200,,rwd,210,,,,5174,1985,1937,,,,,,,11,ccs,,,,
vw-id-buzz-lwb-pro-2026,Volkswagen,ID.Buzz,2026,LWB Pro,van,7,65000,EUR,467,wltp,86,nmc,,200,,rwd,210,,,,5174,1985,1937,,,,,,,11,ccs,,,,
vw-id-buzz-lwb-gtx-2024,Volkswagen,ID.Buzz,2024,LWB GTX,van,7,73000,EUR,450,wltp,86,nmc,,200,,awd,250,,,,5174,1985,1937,,,,,,,11,ccs,,,,
vw-id-buzz-lwb-gtx-2025,Volkswagen,ID.Buzz,2025,LWB GTX,van,7,73000,EUR,450,wltp,86,nmc,,200,,awd,250,,,,5174,1985,1937,,,,,,,11,ccs,,,,
vw-id-buzz-lwb-gtx-2026,Volkswagen,ID.Buzz,2026,LWB GTX,van,7,73000,EUR,450,wltp,86,nmc,,200,,awd,250,,,,5174,1985,1937,,,,,,,11,ccs,,,,
skoda-enyaq-60-2024,SKODA,Enyaq,2024,Enyaq 60,suv,5,40000,EUR,430,wltp,59,nmc,147,130,,rwd,150,,,,,,,,,585,,,,11,ccs,,,,
skoda-enyaq-60-2025,SKODA,Enyaq,2025,Enyaq 60,suv,5,40000,EUR,430,wltp,59,nmc,147,130,,rwd,150,,,,,,,,,585,,,,11,ccs,,,,
skoda-enyaq-60-2026,SKODA,Enyaq,2026,Enyaq 60,suv,5,40000,EUR,430,wltp,59,nmc,147,130,,rwd,150,,,,,,,,,585,,,,11,ccs,,,,
skoda-enyaq-85-2024,SKODA,Enyaq,2024,Enyaq 85,suv,5,46000,EUR,572,wltp,79,nmc,148,135,,rwd,210,,,,,,,,,585,,,,11,ccs,,,,
skoda-enyaq-85-2025,SKODA,Enyaq,2025,Enyaq 85,suv,5,46000,EUR,572,wltp,79,nmc,148,135,,rwd,210,,,,,,,,,585,,,,11,ccs,,,,
skoda-enyaq-85-2026,SKODA,Enyaq,2026,Enyaq 85,suv,5,46000,EUR,572,wltp,79,nmc,148,135,,rwd,210,,,,,,,,,585,,,,11,ccs,,,,
skoda-enyaq-85x-2024,SKODA,Enyaq,2024,Enyaq 85x,suv,5,50000,EUR,540,wltp,79,nmc,,135,,awd,210,,,,,,,,,585,,,,11,ccs,,,,
skoda-enyaq-85x-2025,SKODA,Enyaq,2025,Enyaq 85x,suv,5,50000,EUR,540,wltp,79,nmc,,135,,awd,210,,,,,,,,,585,,,,11,ccs,,,,
skoda-enyaq-85x-2026,SKODA,Enyaq,2026,Enyaq 85x,suv,5,50000,EUR,540,wltp,79,nmc,,135,,awd,210,,,,,,,,,585,,,,11,ccs,,,,
skoda-enyaq-coupe-85-2024,SKODA,Enyaq Coupe,2024,Coupe 85,crossover,5,48000,EUR,568,wltp,79,nmc,,135,,rwd,210,,,,,,,,,,,,,11,ccs,,,,
skoda-enyaq-coupe-85-2025,SKODA,Enyaq Coupe,2025,Coupe 85,crossover,5,48000,EUR,568,wltp,79,nmc,,135,,rwd,210,,,,,,,,,,,,,11,ccs,,,,
skoda-enyaq-coupe-85x-2024,SKODA,Enyaq Coupe,2024,Coupe 85x,crossover,5,52000,EUR,535,wltp,79,nmc,,135,,awd,210,,,,,,,,,,,,,11,ccs,,,,
skoda-enyaq-coupe-85x-2025,SKODA,Enyaq Coupe,2025,Coupe 85x,crossover,5,52000,EUR,535,wltp,79,nmc,,135,,awd,210,,,,,,,,,,,,,11,ccs,,,,
skoda-elroq-50-2025,SKODA,Elroq,2025,Elroq 50,crossover,5,33000,EUR,370,wltp,52,nmc,,130,,rwd,125,,,,,,,,,490,,,,11,ccs,,,,
skoda-elroq-50-2026,SKODA,Elroq,2026,Elroq 50,crossover,5,33000,EUR,370,wltp,52,nmc,,130,,rwd,125,,,,,,,,,490,,,,11,ccs,,,,
skoda-elroq-60-2025,SKODA,Elroq,2025,Elroq 60,crossover,5,36000,EUR,400,wltp,59,nmc,,130,,rwd,150,,,,,,,,,490,,,,11,ccs,,,,
skoda-elroq-60-2026,SKODA,Elroq,2026,Elroq 60,crossover,5,36000,EUR,400,wltp,59,nmc,,130,,rwd,150,,,,,,,,,490,,,,11,ccs,,,,
skoda-elroq-85-2025,SKODA,Elroq,2025,Elroq 85,crossover,5,40000,EUR,570,wltp,79,nmc,,165,,rwd,210,,,,,,,,,490,,,,11,ccs,,,,
skoda-elroq-85-2026,SKODA,Elroq,2026,Elroq 85,crossover,5,40000,EUR,570,wltp,79,nmc,,165,,rwd,210,,,,,,,,,490,,,,11,ccs,,,,
skoda-elroq-85x-2025,SKODA,Elroq,2025,Elroq 85x,crossover,5,44000,EUR,530,wltp,79,nmc,,165,,awd,210,,,,,,,,,490,,,,11,ccs,,,,
skoda-elroq-85x-2026,SKODA,Elroq,2026,Elroq 85x,crossover,5,44000,EUR,530,wltp,79,nmc,,165,,awd,210,,,,,,,,,490,,,,11,ccs,,,,
skoda-elroq-vrs-2025,SKODA,Elroq,2025,Elroq vRS,crossover,5,50000,EUR,546,wltp,79,nmc,,165,,awd,250,,,,,,,,,490,,,,11,ccs,,,,
skoda-elroq-vrs-2026,SKODA,Elroq,2026,Elroq vRS,crossover,5,50000,EUR,546,wltp,79,nmc,,165,,awd,250,,,,,,,,,490,,,,11,ccs,,,,
cupra-born-170kw-59kwh-2024,CUPRA,Born,2024,170 kW 59 kWh,hatchback,5,36000,EUR,413,wltp,59,nmc,150,130,,rwd,170,,,,,,,,,310,,,1735,11,ccs,,,,
cupra-born-170kw-59kwh-2025,CUPRA,Born,2025,170 kW 59 kWh,hatchback,5,36000,EUR,413,wltp,59,nmc,150,130,,rwd,170,,,,,,,,,310,,,1735,11,ccs,,,,
cupra-born-170kw-77kwh-2024,CUPRA,Born,2024,170 kW 77 kWh,hatchback,5,40000,EUR,540,wltp,77,nmc,152,130,,rwd,170,,,,,,,,,310,,,1816,11,ccs,,,,
cupra-born-170kw-77kwh-2025,CUPRA,Born,2025,170 kW 77 kWh,hatchback,5,40000,EUR,540,wltp,77,nmc,152,130,,rwd,170,,,,,,,,,310,,,1816,11,ccs,,,,
cupra-born-vz-2024,CUPRA,Born,2024,VZ,hatchback,5,44000,EUR,490,wltp,77,nmc,170,185,,rwd,240,,,,,,,,,310,,,,11,ccs,,,,
cupra-born-vz-2025,CUPRA,Born,2025,VZ,hatchback,5,44000,EUR,490,wltp,77,nmc,170,185,,rwd,240,,,,,,,,,310,,,,11,ccs,,,,
cupra-born-59kwh-2026,CUPRA,Born,2026,59 kWh,hatchback,5,36000,EUR,426,wltp,59,nmc,150,130,,rwd,170,,,,,,,,,310,,,1735,11,ccs,,,,
cupra-born-79kwh-2026,CUPRA,Born,2026,79 kWh,hatchback,5,40000,EUR,557,wltp,79,nmc,152,130,,rwd,170,,,,,,,,,310,,,,11,ccs,,,,
cupra-born-vz-79kwh-2026,CUPRA,Born,2026,VZ 79 kWh,hatchback,5,45000,EUR,593,wltp,79,nmc,170,185,,rwd,240,,,,,,,,,310,,,,11,ccs,,,,
cupra-tavascan-endurance-2024,CUPRA,Tavascan,2024,Endurance,crossover,5,47000,EUR,534,wltp,77,nmc,,135,,rwd,210,,,,,,,,,,,,,11,ccs,,,,
cupra-tavascan-endurance-2025,CUPRA,Tavascan,2025,Endurance,crossover,5,47000,EUR,534,wltp,77,nmc,,135,,rwd,210,,,,,,,,,,,,,11,ccs,,,,
cupra-tavascan-endurance-2026,CUPRA,Tavascan,2026,Endurance,crossover,5,47000,EUR,534,wltp,77,nmc,,135,,rwd,210,,,,,,,,,,,,,11,ccs,,,,
cupra-tavascan-vz-2024,CUPRA,Tavascan,2024,VZ,crossover,5,53000,EUR,499,wltp,77,nmc,,175,,awd,250,,,,,,,,,,,,,11,ccs,,,,
cupra-tavascan-vz-2025,CUPRA,Tavascan,2025,VZ,crossover,5,53000,EUR,499,wltp,77,nmc,,175,,awd,250,,,,,,,,,,,,,11,ccs,,,,
cupra-tavascan-vz-2026,CUPRA,Tavascan,2026,VZ,crossover,5,53000,EUR,499,wltp,77,nmc,,175,,awd,250,,,,,,,,,,,,,11,ccs,,,,
cupra-raval-sr-2026,CUPRA,Raval,2026,Standard Range,hatchback,5,22000,EUR,300,wltp,38,nmc,,,,fwd,125,,,,,,,,,,,,,11,ccs,,,,
cupra-raval-lr-2026,CUPRA,Raval,2026,Long Range,hatchback,5,28000,EUR,450,wltp,52,nmc,,,,fwd,166,,,,,,,,,,,,,11,ccs,,,,
porsche-taycan-base-2024,Porsche,Taycan,2024,base RWD,sedan,4,101500,EUR,590,wltp,82.3,nmc,,270,18,rwd,300,,,,4963,1966,1395,2900,,,,,,11,ccs,,,,
porsche-taycan-base-2025,Porsche,Taycan,2025,base RWD,sedan,4,101500,EUR,590,wltp,82.3,nmc,,270,18,rwd,300,,,,4963,1966,1395,2900,,,,,,11,ccs,,,,
porsche-taycan-base-2026,Porsche,Taycan,2026,base RWD,sedan,4,101500,EUR,590,wltp,82.3,nmc,,270,18,rwd,300,,,,4963,1966,1395,2900,,,,,,11,ccs,,,,
porsche-taycan-4s-2024,Porsche,Taycan,2024,4S,sedan,4,125000,EUR,600,wltp,97,nmc,,320,,awd,360,,,,4963,1966,1395,2900,,,,,,11,ccs,,,,
porsche-taycan-4s-2025,Porsche,Taycan,2025,4S,sedan,4,125000,EUR,600,wltp,97,nmc,,320,,awd,360,,,,4963,1966,1395,2900,,,,,,11,ccs,,,,
porsche-taycan-4s-2026,Porsche,Taycan,2026,4S,sedan,4,125000,EUR,600,wltp,97,nmc,,320,,awd,360,,,,4963,1966,1395,2900,,,,,,11,ccs,,,,
porsche-taycan-gts-2024,Porsche,Taycan,2024,GTS,sedan,4,147700,EUR,615,wltp,97,nmc,,320,,awd,515,,,,4963,1966,1395,2900,,,,,,11,ccs,,,,
porsche-taycan-gts-2025,Porsche,Taycan,2025,GTS,sedan,4,147700,EUR,615,wltp,97,nmc,,320,,awd,515,,,,4963,1966,1395,2900,,,,,,11,ccs,,,,
porsche-taycan-gts-2026,Porsche,Taycan,2026,GTS,sedan,4,147700,EUR,615,wltp,97,nmc,,320,,awd,515,,,,4963,1966,1395,2900,,,,,,11,ccs,,,,
porsche-taycan-turbo-2024,Porsche,Taycan,2024,Turbo,sedan,4,185000,EUR,600,wltp,97,nmc,,320,,awd,460,,,,4963,1966,1395,2900,,,,,,11,ccs,,,,
porsche-taycan-turbo-2025,Porsche,Taycan,2025,Turbo,sedan,4,185000,EUR,600,wltp,97,nmc,,320,,awd,460,,,,4963,1966,1395,2900,,,,,,11,ccs,,,,
porsche-taycan-turbo-2026,Porsche,Taycan,2026,Turbo,sedan,4,185000,EUR,600,wltp,97,nmc,,320,,awd,460,,,,4963,1966,1395,2900,,,,,,11,ccs,,,,
porsche-taycan-turbo-s-2024,Porsche,Taycan,2024,Turbo S,sedan,4,210000,EUR,600,wltp,97,nmc,,320,,awd,560,,,,4963,1966,1395,2900,,,,,,11,ccs,,,,
porsche-taycan-turbo-s-2025,Porsche,Taycan,2025,Turbo S,sedan,4,210000,EUR,600,wltp,97,nmc,,320,,awd,560,,,,4963,1966,1395,2900,,,,,,11,ccs,,,,
porsche-taycan-turbo-s-2026,Porsche,Taycan,2026,Turbo S,sedan,4,210000,EUR,600,wltp,97,nmc,,320,,awd,560,,,,4963,1966,1395,2900,,,,,,11,ccs,,,,
porsche-taycan-turbo-gt-2024,Porsche,Taycan,2024,Turbo GT,sedan,4,230000,EUR,550,wltp,97,nmc,,320,,awd,761,,,,4963,1966,1395,2900,,,,,,11,ccs,,,,
porsche-taycan-turbo-gt-2025,Porsche,Taycan,2025,Turbo GT,sedan,4,230000,EUR,550,wltp,97,nmc,,320,,awd,761,,,,4963,1966,1395,2900,,,,,,11,ccs,,,,
porsche-taycan-turbo-gt-2026,Porsche,Taycan,2026,Turbo GT,sedan,4,230000,EUR,550,wltp,97,nmc,,320,,awd,761,,,,4963,1966,1395,2900,,,,,,11,ccs,,,,
porsche-taycan-sport-turismo-base-2024,Porsche,Taycan Sport Turismo,2024,base,sedan,4,107000,EUR,580,wltp,82.3,nmc,,270,18,rwd,300,,,,4963,1966,1415,2900,,,,,,11,ccs,,,,
porsche-taycan-sport-turismo-base-2025,Porsche,Taycan Sport Turismo,2025,base,sedan,4,107000,EUR,580,wltp,82.3,nmc,,270,18,rwd,300,,,,4963,1966,1415,2900,,,,,,11,ccs,,,,
porsche-taycan-sport-turismo-base-2026,Porsche,Taycan Sport Turismo,2026,base,sedan,4,107000,EUR,580,wltp,82.3,nmc,,270,18,rwd,300,,,,4963,1966,1415,2900,,,,,,11,ccs,,,,
porsche-taycan-sport-turismo-4s-2024,Porsche,Taycan Sport Turismo,2024,4S,sedan,4,131000,EUR,620,wltp,97,nmc,,320,,awd,360,,,,4963,1966,1415,2900,,,,,,11,ccs,,,,
porsche-taycan-sport-turismo-4s-2025,Porsche,Taycan Sport Turismo,2025,4S,sedan,4,131000,EUR,620,wltp,97,nmc,,320,,awd,360,,,,4963,1966,1415,2900,,,,,,11,ccs,,,,
porsche-taycan-sport-turismo-4s-2026,Porsche,Taycan Sport Turismo,2026,4S,sedan,4,131000,EUR,620,wltp,97,nmc,,320,,awd,360,,,,4963,1966,1415,2900,,,,,,11,ccs,,,,
porsche-taycan-sport-turismo-gts-2024,Porsche,Taycan Sport Turismo,2024,GTS,sedan,4,154000,EUR,603,wltp,97,nmc,,320,,awd,515,,,,4963,1966,1415,2900,,,,,,11,ccs,,,,
porsche-taycan-sport-turismo-gts-2025,Porsche,Taycan Sport Turismo,2025,GTS,sedan,4,154000,EUR,603,wltp,97,nmc,,320,,awd,515,,,,4963,1966,1415,2900,,,,,,11,ccs,,,,
porsche-taycan-sport-turismo-gts-2026,Porsche,Taycan Sport Turismo,2026,GTS,sedan,4,154000,EUR,603,wltp,97,nmc,,320,,awd,515,,,,4963,1966,1415,2900,,,,,,11,ccs,,,,
porsche-taycan-sport-turismo-turbo-2024,Porsche,Taycan Sport Turismo,2024,Turbo,sedan,4,191000,EUR,590,wltp,97,nmc,,320,,awd,460,,,,4963,1966,1415,2900,,,,,,11,ccs,,,,
porsche-taycan-sport-turismo-turbo-2025,Porsche,Taycan Sport Turismo,2025,Turbo,sedan,4,191000,EUR,590,wltp,97,nmc,,320,,awd,460,,,,4963,1966,1415,2900,,,,,,11,ccs,,,,
porsche-taycan-sport-turismo-turbo-2026,Porsche,Taycan Sport Turismo,2026,Turbo,sedan,4,191000,EUR,590,wltp,97,nmc,,320,,awd,460,,,,4963,1966,1415,2900,,,,,,11,ccs,,,,
porsche-taycan-sport-turismo-turbo-s-2024,Porsche,Taycan Sport Turismo,2024,Turbo S,sedan,4,216000,EUR,590,wltp,97,nmc,,320,,awd,560,,,,4963,1966,1415,2900,,,,,,11,ccs,,,,
porsche-taycan-sport-turismo-turbo-s-2025,Porsche,Taycan Sport Turismo,2025,Turbo S,sedan,4,216000,EUR,590,wltp,97,nmc,,320,,awd,560,,,,4963,1966,1415,2900,,,,,,11,ccs,,,,
porsche-taycan-sport-turismo-turbo-s-2026,Porsche,Taycan Sport Turismo,2026,Turbo S,sedan,4,216000,EUR,590,wltp,97,nmc,,320,,awd,560,,,,4963,1966,1415,2900,,,,,,11,ccs,,,,
porsche-taycan-cross-turismo-base-2024,Porsche,Taycan Cross Turismo,2024,base RWD,crossover,5,107000,EUR,570,wltp,82.3,nmc,,270,18,rwd,300,,,,4963,1966,1425,2900,,,,,,11,ccs,,,,
porsche-taycan-cross-turismo-base-2025,Porsche,Taycan Cross Turismo,2025,base RWD,crossover,5,107000,EUR,570,wltp,82.3,nmc,,270,18,rwd,300,,,,4963,1966,1425,2900,,,,,,11,ccs,,,,
porsche-taycan-cross-turismo-base-2026,Porsche,Taycan Cross Turismo,2026,base RWD,crossover,5,107000,EUR,570,wltp,82.3,nmc,,270,18,rwd,300,,,,4963,1966,1425,2900,,,,,,11,ccs,,,,
porsche-taycan-cross-turismo-4-2024,Porsche,Taycan Cross Turismo,2024,4,crossover,5,118000,EUR,590,wltp,97,nmc,,320,,awd,360,,,,4963,1966,1425,2900,,,,,,11,ccs,,,,
porsche-taycan-cross-turismo-4-2025,Porsche,Taycan Cross Turismo,2025,4,crossover,5,118000,EUR,590,wltp,97,nmc,,320,,awd,360,,,,4963,1966,1425,2900,,,,,,11,ccs,,,,
porsche-taycan-cross-turismo-4-2026,Porsche,Taycan Cross Turismo,2026,4,crossover,5,118000,EUR,590,wltp,97,nmc,,320,,awd,360,,,,4963,1966,1425,2900,,,,,,11,ccs,,,,
porsche-taycan-cross-turismo-4s-2024,Porsche,Taycan Cross Turismo,2024,4S,crossover,5,131000,EUR,605,wltp,97,nmc,,320,,awd,360,,,,4963,1966,1425,2900,,,,,,11,ccs,,,,
